"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"1532",8528,2642160,"Kalamazoo city, Michigan",76019,16857,15230,7932,40593,4207,700,897,16567,2642160,79,16,2,0,2,0,0,1,47,0,79,13736,0.338383465129456,0.221747194780252,0.903482232900279,2.63092121706416e-05,0,0
"1533",8533,2665820,"Port Huron city, Michigan",29025,2312,2274,1961,19152,774,199,59,964,2665820,13,4,0,0,0,0,0,0,8,0,13,2993,0.156276106934002,0.0796554694229113,0.98356401384083,0,0,NA
"1534",8548,2740382,"Maplewood city, Minnesota",40545,4055,3831,5754,28639,2406,633,344,1740,2740382,1,1,0,0,0,0,0,0,0,0,1,9137,0.319040469290129,0.100012331976816,0.944759556103576,0,0,NA
"1535",8559,2758000,"St. Paul city, Minnesota",304547,48996,48202,46719,193572,21068,5900,5263,22412,2758000,258,34,4,2,4,2,0,3,158,0,258,78950,0.407858574587234,0.160881571645756,0.983794595477182,1.31342617067316e-05,6.56713085336582e-06,0.5
"1536",8583,670770,"Sebastopol city, California",7760,123,123,1622,5895,790,160,74,400,670770,17,8,0,0,0,0,0,0,8,0,17,2646,0.448854961832061,0.0158505154639175,1,0,0,NA
"1537",8588,640130,"Lancaster city, California",159028,33442,31520,11087,98384,5248,716,298,10222,640130,7,1,6,2,4,1,1,0,5,0,7,17349,0.17633964872337,0.210290011821818,0.94252736080378,2.51528032799255e-05,6.28820081998139e-06,0.25
"1538",8589,663218,"Rowland Heights CDP, California",50347,702,699,10992,36690,2717,551,302,3520,663218,1,1,0,0,0,0,0,0,0,0,1,14562,0.396892886345053,0.013943233956343,0.995726495726496,0,0,NA
"1539",8598,686328,"Woodland city, California",59710,1121,973,6538,39577,2742,706,815,4083,686328,11,3,1,0,1,0,0,1,7,0,11,10801,0.272911034186522,0.0187740746943561,0.867975022301516,1.67476134650812e-05,0,0
"1540",8602,611530,"Carson city, California",92079,21922,21776,13520,64518,4002,328,385,7266,611530,4,1,2,0,2,0,0,0,2,0,4,18235,0.282634303605195,0.238078172004474,0.993340023720463,2.17204791537701e-05,0,0
"1541",8603,615044,"Compton city, California",96803,28022,27967,3585,57526,1133,163,86,5276,615044,10,5,1,0,1,0,0,1,3,0,10,4967,0.0863435663873727,0.289474499757239,0.998037256441368,1.03302583597616e-05,0,0
"1542",8604,619192,"Diamond Bar city, California",56211,2040,2033,14612,40810,5182,1637,965,3838,619192,6,3,0,0,0,0,0,0,3,0,6,22396,0.548787061994609,0.036291829001441,0.99656862745098,0,0,NA
"1543",8606,684550,"Westminster city, California",91137,1337,1336,12813,65292,3410,1013,440,6816,684550,9,4,2,0,2,0,0,0,3,0,9,17676,0.270722293696012,0.0146702217540626,0.99925205684368,2.19449839252993e-05,0,0
"1544",8607,646170,"Marysville city, California",12327,264,165,793,8142,216,99,6,1044,646170,10,2,1,1,1,1,0,1,6,0,10,1114,0.136821419798575,0.0214164030177659,0.625,8.11227387036586e-05,8.11227387036586e-05,1
"1545",8611,609066,"Burlingame city, California",30576,367,343,8035,22165,4317,1505,1176,1114,609066,5,1,0,0,0,0,0,0,3,0,5,15033,0.678231445973381,0.0120028780743066,0.934604904632153,0,0,NA
"1546",8612,665070,"San Carlos city, California",30154,248,248,7244,21346,4811,1302,1219,988,665070,4,2,0,0,0,0,0,0,1,0,4,14576,0.682844561041881,0.00822444783444982,1,0,0,NA
"1547",8613,673262,"South San Francisco city, California",67408,1243,1228,13053,49384,2827,954,770,4181,673262,3,2,1,0,1,0,0,0,0,0,3,17604,0.356471731734975,0.0184399477806788,0.98793242156074,1.48350344172798e-05,0,0
"1548",8615,625534,"Frazier Park CDP, California",2587,0,0,200,1936,105,0,0,76,625534,1,1,0,0,0,0,0,0,0,0,1,305,0.15754132231405,0,NA,0,0,NA
"1549",8623,649670,"Mountain View city, California",81656,1273,1268,17555,59633,15925,2843,5124,3487,649670,28,6,0,0,0,0,0,0,19,0,28,41447,0.695034628477521,0.0155897913196826,0.996072270227808,0,0,NA
"1550",8625,639496,"Lake Forest city, California",83974,1837,1836,18646,59556,7524,1754,1086,5128,639496,6,1,1,0,0,0,0,0,5,0,6,29010,0.487104573846464,0.0218758187057899,0.999455634186173,0,0,NA
"1551",8626,669000,"Santa Ana city, California",332794,3803,3614,22411,207291,6186,1634,822,24006,669000,38,9,6,1,6,1,1,0,23,0,38,31053,0.14980389886681,0.0114274896782995,0.950302392847752,1.8029171199e-05,3.0048618665e-06,0.166666666666667
"1552",8627,641152,"Lemoore city, California",26107,1509,1474,2508,15993,512,164,23,1787,641152,1,1,1,0,1,0,0,1,0,0,1,3207,0.200525229788032,0.0578005898801088,0.976805831676607,3.83039031677328e-05,0,0
"1553",8631,600394,"Agoura Hills city, California",20533,504,476,5457,14583,2060,665,498,1002,600394,4,1,0,0,0,0,0,0,3,0,4,8680,0.595213604882397,0.0245458530170944,0.944444444444444,0,0,NA
"1554",8632,646814,"Mendocino CDP, California",855,0,0,230,715,152,56,0,120,646814,4,1,0,0,0,0,0,0,2,0,4,438,0.612587412587413,0,NA,0,0,NA
"1555",8635,625058,"Fort Bragg city, California",7302,73,65,582,4873,245,122,0,224,625058,17,3,0,0,0,0,0,0,13,0,17,949,0.194746562692387,0.00999726102437688,0.89041095890411,0,0,NA
"1556",8636,672506,"Solana Beach city, California",13356,96,96,3839,10209,1625,953,521,392,672506,1,1,0,0,0,0,0,0,0,0,1,6938,0.679596434518562,0.00718778077268643,1,0,0,NA
"1557",8637,662602,"Rolling Hills city, California",1513,22,22,358,1137,157,233,52,73,662602,4,1,0,0,0,0,0,0,3,0,4,800,0.703605980650836,0.0145406477197621,1,0,0,NA
"1558",8638,685292,"Whittier city, California",86090,1122,987,9375,57664,4714,813,316,6561,685292,15,7,2,0,2,0,0,0,6,0,15,15218,0.263908157602664,0.013032872575212,0.879679144385027,2.32315019165989e-05,0,0
"1559",8642,673108,"South Lake Tahoe city, California",21939,237,194,2901,15856,575,210,174,1039,673108,12,5,1,0,1,0,0,1,4,0,12,3860,0.243440968718466,0.0108026801586216,0.818565400843882,4.55809289393318e-05,0,0
"1560",8645,675000,"Stockton city, California",309228,34481,33916,24170,191221,7103,2470,1214,18495,675000,47,14,4,3,3,2,0,2,25,0,47,34957,0.182809419467527,0.111506719960676,0.98361416432238,9.70157941712911e-06,6.46771961141941e-06,0.666666666666667
"1561",8653,681666,"Vallejo city, California",121267,24617,24348,15833,84568,4021,1159,793,6812,681666,35,16,5,3,4,3,0,1,13,0,35,21806,0.257851669662284,0.202998342500433,0.989072592111143,3.29850660113634e-05,2.47387995085225e-05,0.75
"1562",8656,614498,"Colfax city, California",2057,78,78,167,1393,68,0,0,139,614498,1,1,0,0,0,0,0,0,0,0,1,235,0.168700646087581,0.0379192999513855,1,0,0,NA
"1563",8660,643280,"Los Altos city, California",30504,145,129,6976,21494,7177,2026,1929,886,643280,11,3,0,0,0,0,0,0,7,0,11,18108,0.842467665394994,0.00475347495410438,0.889655172413793,0,0,NA
"1564",8662,649278,"Morgan Hill city, California",44686,830,808,8565,29879,3061,963,518,2303,649278,18,7,0,0,0,0,0,0,11,0,18,13107,0.438669299508016,0.0185740500380432,0.973493975903614,0,0,NA
"1565",8665,2446475,"Leonardtown town, Maryland",3749,530,374,402,2479,449,55,16,64,2446475,3,1,0,0,0,0,0,0,2,0,3,922,0.371924162968939,0.141371032275273,0.70566037735849,0,0,NA
"1566",8673,2416787,"Chevy Chase Village town, Maryland",1937,18,18,376,1324,352,385,116,44,2416787,4,1,0,0,0,0,0,0,3,0,4,1229,0.928247734138973,0.00929272070211667,1,0,0,NA
"1567",8674,2431175,"Gaithersburg city, Maryland",67742,12079,12001,12425,45888,8147,1550,2673,3357,2431175,15,4,0,0,0,0,0,0,10,0,15,24795,0.540337343096234,0.178308877801069,0.993542511797334,0,0,NA
"1568",8682,2465600,"Reisterstown CDP, Maryland",27007,10066,9974,4289,18531,2075,400,194,1230,2465600,4,3,0,0,0,0,0,0,1,0,4,6958,0.375478927203065,0.372718184174473,0.990860321875621,0,0,NA
"1569",8698,1836003,"Indianapolis city (balance), Indiana",864447,246837,241685,113804,568049,43229,11905,6412,42437,1836003,180,30,7,5,6,5,2,4,92,2,180,175350,0.308688158944035,0.285543243252623,0.979127926526412,6.94085351675696e-06,5.78404459729746e-06,0.833333333333333
"1570",8703,1871000,"South Bend city, Indiana",102037,27155,26550,9408,63560,4565,1084,1295,5247,1871000,59,14,2,1,2,1,0,1,31,0,59,16352,0.25726872246696,0.266128953222851,0.977720493463451,1.96007330674167e-05,9.80036653370836e-06,0.5
"1571",8704,1886084,"Yorktown town, Indiana",11143,142,142,1276,7901,663,203,126,420,1886084,4,1,0,0,0,0,0,0,1,0,4,2268,0.287052271864321,0.0127434263663286,1,0,0,NA
"1572",8706,1833466,"Highland town, Indiana",22581,1131,1116,3205,16496,1151,244,134,1007,1833466,4,2,0,0,0,0,0,0,2,0,4,4734,0.286978661493695,0.0500863557858377,0.986737400530504,0,0,NA
"1573",8707,1841535,"Lake Station city, Indiana",12002,670,661,474,7803,276,18,13,367,1841535,2,2,0,0,0,0,0,0,0,0,2,781,0.100089709086249,0.0558240293284453,0.986567164179105,0,0,NA
"1574",8708,1866852,"St. John town, Indiana",17426,379,379,2705,11893,1296,219,99,897,1866852,6,3,0,0,0,0,0,0,3,0,6,4319,0.363154796939376,0.0217491105245036,1,0,0,NA
"1575",8713,2442875,"Joppatowne CDP, Maryland",12304,2011,1958,1996,8992,802,126,108,678,2442875,2,1,0,0,0,0,0,0,1,0,2,3032,0.337188612099644,0.16344278283485,0.973644952759821,0,0,NA
"1576",8717,2471450,"Shady Side CDP, Maryland",5423,407,407,873,3797,262,111,38,272,2471450,1,1,0,0,0,0,0,0,0,0,1,1284,0.338161706610482,0.0750507099391481,1,0,0,NA
"1577",8718,2449950,"Manchester town, Maryland",4832,178,172,473,3200,429,26,38,239,2449950,1,1,0,0,0,0,0,0,0,0,1,966,0.301875,0.0368377483443709,0.966292134831461,0,0,NA
"1578",8729,2478425,"Towson CDP, Maryland",57817,9142,6649,11158,34647,7463,2495,1430,11438,2478425,28,10,0,0,0,0,0,0,12,0,28,22546,0.650734551332006,0.158119584205338,0.727302559614964,0,0,NA
"1579",8734,2436075,"Hagerstown city, Maryland",40152,6917,6854,2639,26585,1281,255,148,1461,2436075,12,2,0,0,0,0,0,0,6,0,12,4323,0.162610494639834,0.17227037258418,0.990892005204568,0,0,NA
"1580",8740,2406800,"Berlin town, Maryland",4657,727,690,645,3211,311,5,10,29,2406800,4,1,0,0,0,0,0,0,2,0,4,971,0.302398006851448,0.156109083100709,0.949105914718019,0,0,NA
"1581",8742,2336500,"Kennebunk CDP, Maine",5872,10,10,1420,4551,547,248,51,185,2336500,6,2,0,0,0,0,0,0,3,0,6,2266,0.497912546693034,0.00170299727520436,1,0,0,NA
"1582",8745,2360825,"Presque Isle city, Maine",9116,66,53,1042,6352,339,173,62,690,2360825,6,3,1,0,1,0,0,0,3,0,6,1616,0.254408060453401,0.0072400175515577,0.803030303030303,0.000109697235629662,0,0
"1583",8746,2338740,"Lewiston city, Maine",36095,2126,2028,3340,24556,1079,303,272,2918,2338740,27,5,0,0,0,0,0,0,17,0,27,4994,0.203371884671771,0.0589001246710071,0.953904045155221,0,0,NA
"1584",8748,2330060,"Guilford CDP, Maine",591,0,0,38,464,0,0,0,9,2330060,1,1,0,0,0,0,0,0,0,0,1,38,0.0818965517241379,0,NA,0,0,NA
"1585",8749,2309690,"Camden CDP, Maine",3468,51,51,947,2872,305,216,62,161,2309690,7,2,0,0,0,0,0,0,5,0,7,1530,0.532729805013928,0.0147058823529412,1,0,0,NA
"1586",8761,2260495,"Pine Prairie village, Louisiana",1331,154,24,63,964,17,5,0,24,2260495,4,3,0,0,0,0,0,0,1,0,4,85,0.0881742738589212,0.115702479338843,0.155844155844156,0,0,NA
"1587",8762,2251410,"Monroe city, Louisiana",48241,29984,28558,4714,29154,1978,604,250,3649,2251410,13,2,3,3,2,2,0,1,6,0,13,7546,0.258832407216848,0.621545987852656,0.952441302027748,4.14585103957215e-05,4.14585103957215e-05,1
"1588",8780,2220435,"Denham Springs city, Louisiana",9937,1377,1365,854,6384,510,58,35,657,2220435,2,1,0,0,0,0,0,0,1,0,2,1457,0.228226817042607,0.138573009962765,0.991285403050109,0,0,NA
"1589",8788,2206120,"Belle Chasse CDP, Louisiana",14024,1625,1542,1664,8955,450,109,62,779,2206120,2,1,0,0,0,0,0,0,1,0,2,2285,0.255164712451145,0.115872789503708,0.948923076923077,0,0,NA
"1590",8791,2254035,"New Iberia city, Louisiana",29456,12010,11875,2402,19278,643,173,45,1023,2254035,2,1,1,0,1,0,0,0,0,0,2,3263,0.169260296711277,0.407726778924498,0.988759367194005,3.39489407930473e-05,0,0
"1591",8795,2242030,"Laplace CDP, Louisiana",29108,15171,14832,2305,19162,881,154,91,1104,2242030,1,1,0,0,0,0,0,0,0,0,1,3431,0.17905229099259,0.521196921808438,0.977654736009492,0,0,NA
"1592",8797,2241155,"Lake Charles city, Louisiana",77283,36840,35778,8915,52247,3693,1249,526,4762,2241155,16,6,2,2,1,1,0,0,6,0,16,14383,0.275288533312917,0.476689569504289,0.971172638436482,1.29394562840469e-05,1.29394562840469e-05,1
"1593",8798,2279240,"Walker town, Louisiana",6261,764,764,625,4109,159,9,65,189,2279240,2,1,0,0,0,0,0,0,0,0,2,858,0.208809929423217,0.12202523558537,1,0,0,NA
"1594",8812,2031100,"Hays city, Kansas",20899,220,174,3117,12293,1370,189,230,3280,2031100,3,2,0,0,0,0,0,0,1,0,3,4906,0.399088912389165,0.0105268194650462,0.790909090909091,0,0,NA
"1595",8823,2044250,"Manhattan city, Kansas",55290,3260,3055,7209,26814,4200,693,1821,16777,2044250,20,7,0,0,0,0,0,0,10,0,20,13923,0.519243678675319,0.0589618375836498,0.937116564417178,0,0,NA
"1596",8829,1779150,"Waterloo city, Illinois",10367,33,15,1599,7338,600,46,49,405,1779150,1,1,0,0,0,0,0,0,0,0,1,2294,0.312619242300354,0.00318317738979454,0.454545454545455,0,0,NA
"1597",8843,931270,"Glastonbury Center CDP, Connecticut",7929,96,80,1647,5817,1344,140,134,448,931270,4,1,0,0,0,0,0,0,3,0,4,3265,0.561285886195633,0.012107453651154,0.833333333333333,0,0,NA
"1598",8846,987140,"Windsor Locks CDP, Connecticut",12671,740,740,1466,9096,733,63,7,588,987140,11,5,1,0,1,0,0,0,5,0,11,2269,0.249450307827617,0.0584010733170231,1,7.89203693473285e-05,0,0
"1599",8848,976500,"Torrington city, Connecticut",34489,1208,1179,3554,25444,1890,280,55,1055,976500,11,5,0,0,0,0,0,0,4,0,11,5779,0.227126238012891,0.0350256603554757,0.975993377483444,0,0,NA
"1600",8849,915840,"Colchester CDP, Connecticut",4788,147,147,666,3395,346,37,27,159,915840,3,2,0,0,0,0,0,0,1,0,3,1076,0.316936671575847,0.0307017543859649,1,0,0,NA
"1601",8850,972300,"Stafford Springs CDP, Connecticut",5023,58,58,485,3330,124,47,61,233,972300,1,1,0,0,0,0,0,0,0,0,1,717,0.215315315315315,0.0115468843320725,1,0,0,NA
"1602",8851,956200,"Norwich city, Connecticut",39260,4370,4351,3559,27457,1511,443,143,1674,956200,21,9,0,0,0,0,0,0,5,0,21,5656,0.205994828276942,0.111309220580744,0.995652173913044,0,0,NA
"1603",8852,973700,"Stonington borough, Connecticut",934,8,8,176,770,173,44,58,49,973700,7,5,0,0,0,0,0,0,2,0,7,451,0.585714285714286,0.00856531049250535,1,0,0,NA
"1604",8854,957390,"Old Saybrook Center CDP, Connecticut",2296,0,0,436,1805,270,101,0,10,957390,6,3,0,0,0,0,0,0,2,0,6,807,0.447091412742382,0,NA,0,0,NA
"1605",8856,907345,"Branford Center CDP, Connecticut",6163,68,68,1121,4856,610,141,47,170,907345,4,1,0,0,0,0,0,0,3,0,4,1919,0.395181219110379,0.0110335875385364,1,0,0,NA
"1606",8857,919480,"Derby city, Connecticut",12485,1108,1105,1339,9239,320,152,56,456,919480,3,2,0,0,0,0,0,0,0,0,3,1867,0.202078146985605,0.088746495794954,0.997292418772563,0,0,NA
"1607",8859,952210,"Newington CDP, Connecticut",30234,1497,1475,5311,22458,2710,526,250,1483,952210,2,1,0,0,0,0,0,0,1,0,2,8797,0.3917089678511,0.0495137924191308,0.985303941215765,0,0,NA
"1608",8865,920740,"Durham CDP, Connecticut",2752,2,2,396,2106,301,82,40,85,920740,4,1,0,0,0,0,0,0,1,0,4,819,0.388888888888889,0.000726744186046512,1,0,0,NA
"1609",8866,938050,"Higganum CDP, Connecticut",1285,0,0,290,1041,227,42,40,34,938050,6,1,0,0,0,0,0,0,4,0,6,599,0.575408261287224,0,NA,0,0,NA
"1610",8868,908420,"Bristol city, Connecticut",60218,3265,3204,7457,42941,3246,473,225,2936,908420,7,3,0,0,0,0,0,0,2,0,7,11401,0.265503830837661,0.0542196685376466,0.981316998468606,0,0,NA
"1611",8869,908770,"Broad Brook CDP, Connecticut",4695,656,655,740,3045,322,101,15,215,908770,7,3,0,0,0,0,0,0,3,0,7,1178,0.386863711001642,0.139723109691161,0.998475609756098,0,0,NA
"1612",8870,950370,"New Britain city, Connecticut",72767,9337,8832,6101,47001,2384,402,443,5216,950370,11,3,1,1,1,1,0,1,5,0,11,9330,0.198506414757133,0.128313658663955,0.945914105172968,1.37424931631097e-05,1.37424931631097e-05,1
"1613",8871,937930,"Heritage Village CDP, Connecticut",4156,169,169,872,3957,546,96,132,63,937930,21,16,0,0,0,0,0,0,5,0,21,1646,0.415971695729088,0.0406641000962464,1,0,0,NA
"1614",8873,914200,"Cheshire Village CDP, Connecticut",6082,23,22,1259,4330,928,106,102,330,914200,8,2,0,0,0,0,0,0,3,0,8,2395,0.553117782909931,0.00378165077277211,0.956521739130435,0,0,NA
"1615",8874,982800,"West Haven city, Connecticut",54763,11279,10788,5435,36724,2794,514,168,5397,982800,5,2,1,1,1,1,1,1,3,1,5,8911,0.242647859710271,0.205960228621515,0.9564677719656,1.82605043551303e-05,1.82605043551303e-05,1
"1616",8876,937000,"Hartford city, Connecticut",123088,46400,44846,7642,76234,3585,1242,407,10302,937000,212,37,1,1,1,1,0,1,110,0,212,12876,0.168901015295013,0.376966073053425,0.966508620689655,8.12426881580658e-06,8.12426881580658e-06,1
"1617",8883,1756484,"Oregon city, Illinois",3819,14,0,380,2771,136,0,10,170,1756484,1,1,0,0,0,0,0,0,0,0,1,526,0.189823168531216,0.00366588112071223,0,0,0,NA
"1618",8894,1740767,"La Grange village, Illinois",15545,929,838,3236,10210,2226,737,280,459,1740767,4,2,0,0,0,0,0,0,2,0,4,6479,0.634573947110676,0.0597619813444838,0.902045209903122,0,0,NA
"1619",8897,1750647,"Morton Grove village, Illinois",23089,607,602,4948,17456,2038,446,335,1146,1750647,1,1,0,0,0,0,0,0,0,0,1,7767,0.444947296058662,0.0262895751223526,0.99176276771005,0,0,NA
"1620",8900,1753481,"Northbrook village, Illinois",33343,525,398,9024,24723,5052,2305,1023,762,1753481,4,1,0,0,0,0,0,0,2,0,4,17404,0.70395987541965,0.015745433824191,0.758095238095238,0,0,NA
"1621",8914,1342100,"Jeffersonville city, Georgia",1031,584,569,37,767,29,2,0,29,1342100,1,1,0,0,0,0,0,0,0,0,1,68,0.0886571056062582,0.566440349175558,0.974315068493151,0,0,NA
"1622",8922,1373816,"Stone Mountain city, Georgia",6285,4910,4908,739,4353,336,21,29,525,1373816,8,7,0,0,0,0,0,0,1,0,8,1125,0.258442453480358,0.781225139220366,0.99959266802444,0,0,NA
"1623",8927,1311560,"Brunswick city, Georgia",16122,8879,8556,1252,10698,435,157,75,469,1311560,14,2,1,1,1,1,0,1,11,0,14,1919,0.179379323237988,0.550738121821114,0.963622029507827,6.20270437910929e-05,6.20270437910929e-05,1
"1624",8940,1728963,"Georgetown city, Illinois",3271,152,152,207,2313,65,21,8,93,1728963,1,1,0,0,0,0,0,0,0,0,1,301,0.130134025075659,0.0464689697340263,1,0,0,NA
"1625",8942,1717887,"Crystal Lake city, Illinois",39974,620,588,7390,27208,2968,402,336,1781,1717887,19,7,0,0,0,0,0,0,9,0,19,11096,0.407821229050279,0.0155100815530095,0.948387096774194,0,0,NA
"1626",8949,1249675,"North Port city, Florida",66410,4493,4479,6723,47678,2548,707,419,3083,1249675,2,1,2,0,1,0,0,0,1,0,2,10397,0.21806703301313,0.067655473573257,0.996884041842867,1.50579731968077e-05,0,0
"1627",8951,1253425,"Osprey CDP, Florida",6931,68,68,1541,5667,1152,301,214,252,1253425,1,1,0,0,0,0,0,0,0,0,1,3208,0.566084347979531,0.00981099408454768,1,0,0,NA
"1628",8952,1264175,"Sarasota city, Florida",56919,8100,7702,9482,44549,4029,1721,1005,2782,1264175,82,15,0,0,0,0,0,0,47,0,82,16237,0.364475072392197,0.142307489590471,0.950864197530864,0,0,NA
"1629",8960,1271900,"Titusville city, Florida",45932,6669,6647,4982,33950,2043,230,170,2365,1271900,4,2,0,0,0,0,0,0,2,0,4,7425,0.218703976435935,0.145192893843072,0.996701154595891,0,0,NA
"1630",8967,1276582,"Weston city, Florida",70614,2877,2877,15282,44316,8343,3301,971,3726,1276582,9,2,0,0,0,0,0,0,4,0,9,27897,0.62950176008665,0.0407426289404367,1,0,0,NA
"1631",8971,1258350,"Port Charlotte CDP, Florida",62327,5970,5952,5926,48754,2480,326,396,2561,1258350,4,2,1,0,1,0,1,1,0,0,4,9128,0.1872256635353,0.0957851332488328,0.996984924623116,1.60444109294527e-05,0,0
"1632",8972,1259200,"Punta Gorda city, Florida",19571,522,515,4259,17278,1814,381,241,344,1259200,12,3,0,0,0,0,0,0,8,0,12,6695,0.387486977659451,0.0266721169076695,0.986590038314176,0,0,NA
"1633",8975,1205375,"Belleview city, Florida",4927,168,168,460,3713,144,28,0,211,1205375,1,1,0,0,0,0,0,0,0,0,1,632,0.170212765957447,0.034097828293079,1,0,0,NA
"1634",8980,1239550,"Lauderhill city, Florida",71625,57259,57068,5971,46392,2391,381,605,4628,1239550,6,1,1,1,1,1,0,0,1,0,6,9348,0.201500258665287,0.79942757417103,0.996664279851202,1.39616055846422e-05,1.39616055846422e-05,1
"1635",8982,1245975,"Miramar city, Florida",139468,64167,64050,14794,94147,8138,1654,1110,10474,1245975,10,2,4,2,4,2,0,2,6,0,10,25696,0.272934878434788,0.460084033613445,0.99817663284866,2.86804141451803e-05,1.43402070725901e-05,0.5
"1636",8991,1254250,"Palmetto city, Florida",13611,1941,1941,1171,9772,546,171,124,344,1254250,2,1,0,0,0,0,0,0,1,0,2,2012,0.20589439214081,0.142605245757108,1,0,0,NA
"1637",9001,1571550,"Urban Honolulu CDP, Hawaii",348985,7146,6846,61337,259281,21565,8176,5283,25141,1571550,102,14,7,0,7,0,0,5,46,0,102,96361,0.37164697760345,0.020476524779002,0.958018471872376,2.00581686891987e-05,0,0
"1638",9004,2705752,"Big Lake city, Minnesota",10856,255,255,1419,6458,313,54,0,505,2705752,1,1,0,0,0,0,0,0,0,0,1,1786,0.276556209352741,0.0234893146647015,1,0,0,NA
"1639",9007,2721770,"Forest Lake city, Minnesota",20004,335,324,2961,13288,926,234,131,670,2721770,4,1,0,0,0,0,0,0,1,0,4,4252,0.319987959060807,0.016746650669866,0.967164179104478,0,0,NA
"1640",9015,2718674,"Elk River city, Minnesota",24522,901,755,3254,16106,986,153,93,916,2718674,8,1,0,0,0,0,0,0,7,0,8,4486,0.27852974046939,0.0367425169235788,0.83795782463929,0,0,NA
"1641",9019,2747680,"Oakdale city, Minnesota",27963,2701,2697,4279,19501,1514,192,199,1646,2747680,3,2,0,0,0,0,0,0,1,0,3,6184,0.317111942977283,0.0965919250438079,0.998519067012218,0,0,NA
"1642",9032,2743774,"Monticello city, Minnesota",13583,163,155,1173,8725,367,104,42,416,2743774,2,1,0,0,0,0,0,0,0,0,2,1686,0.19323782234957,0.0120002944857543,0.950920245398773,0,0,NA
"1643",9040,2646000,"Lansing city, Michigan",117159,27280,26890,12645,75970,5250,1039,936,8239,2646000,120,23,1,0,0,0,0,0,50,0,120,19870,0.261550612083717,0.232845961471163,0.985703812316716,0,0,NA
"1644",9049,2617020,"Coldwater city, Michigan",12241,931,46,772,8557,250,22,41,357,2617020,3,1,0,0,0,0,0,0,0,0,3,1085,0.126796774570527,0.0760558777877624,0.0494092373791622,0,0,NA
