"","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate"
"42","2674900","Southfield city, Michigan",73174,50802,50415,11099,53287,7233,1275,506,4735,"2674900",6,5,2,1,NA,NA,NA,NA,5,20113,0.37744665678308,0.694262989586465,0.992382189677572
"43","2632320","Gladwin city, Michigan",2884,38,0,159,1932,124,0,0,77,"2632320",NA,NA,NA,NA,NA,NA,NA,NA,NA,283,0.14648033126294,0.0131761442441054,0
"44","2653340","Metamora village, Michigan",534,0,0,69,373,15,0,0,15,"2653340",NA,NA,NA,NA,NA,NA,NA,NA,NA,84,0.225201072386059,0,NA
"45","2686920","White Pigeon village, Michigan",1613,0,0,92,1029,15,2,0,47,"2686920",NA,NA,NA,NA,NA,NA,NA,NA,NA,109,0.105928085519922,0,NA
"46","2676420","Sterling village, Michigan",538,0,0,14,364,12,0,4,19,"2676420",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.0824175824175824,0,NA
"47","2644715","Lake Isabella village, Michigan",2063,2,2,251,1471,172,13,28,38,"2644715",NA,NA,NA,NA,NA,NA,NA,NA,NA,464,0.315431679129844,0.000969461948618517,1
"48","2606900","Belding city, Michigan",5718,4,0,302,3649,127,1,0,147,"2606900",NA,NA,NA,NA,NA,NA,NA,NA,NA,430,0.117840504247739,0.000699545295557887,0
"49","2607060","Bellevue village, Michigan",1247,3,3,110,811,23,0,0,25,"2607060",NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0.163995067817509,0.00240577385725742,1
"50","2671540","Sandusky city, Michigan",2534,57,0,146,1801,98,10,10,65,"2671540",1,NA,NA,NA,NA,NA,NA,NA,NA,264,0.14658523042754,0.0224940805051302,0
"51","2649980","McBain city, Michigan",659,17,0,45,491,22,0,0,4,"2649980",NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0.136456211812627,0.0257966616084977,0
"52","2630700","Fremont city, Michigan",4055,62,58,341,2590,185,47,33,130,"2630700",NA,NA,NA,NA,NA,NA,NA,NA,NA,606,0.233976833976834,0.0152897657213317,0.935483870967742
"53","2658945","Northview CDP, Michigan",15394,702,702,2644,10990,968,119,182,514,"2658945",NA,NA,NA,NA,NA,NA,NA,NA,NA,3913,0.356050955414013,0.0456021826685722,1
"54","2653020","Menominee city, Michigan",8150,44,40,664,6022,257,46,16,136,"2653020",1,1,NA,NA,NA,NA,NA,NA,NA,983,0.163234805712388,0.00539877300613497,0.909090909090909
"55","2642260","Kalkaska village, Michigan",2076,41,34,61,1473,31,5,0,27,"2642260",3,NA,NA,NA,NA,NA,NA,NA,1,97,0.0658520027155465,0.0197495183044316,0.829268292682927
"56","2644880","Lake Odessa village, Michigan",2079,41,41,131,1401,33,19,6,68,"2644880",NA,NA,NA,NA,NA,NA,NA,NA,NA,189,0.134903640256959,0.0197210197210197,1
"57","2656080","Muir village, Michigan",733,6,6,17,450,7,0,0,33,"2656080",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.0533333333333333,0.00818553888130969,1
"58","2671660","Saranac village, Michigan",1409,9,9,85,934,52,4,6,90,"2671660",NA,NA,NA,NA,NA,NA,NA,NA,NA,147,0.157387580299786,0.0063875088715401,1
"59","2615920","Clare city, Michigan",3042,23,23,343,2206,231,25,10,109,"2615920",1,NA,NA,NA,NA,NA,NA,NA,1,609,0.276065276518586,0.00756081525312295,1
"60","2655540","Morley village, Michigan",529,8,5,23,380,10,2,0,26,"2655540",NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0.0921052631578947,0.0151228733459357,0.625
"61","2676500","Stevensville village, Michigan",1059,25,25,161,874,44,6,0,13,"2676500",1,NA,NA,NA,NA,NA,NA,NA,1,211,0.24141876430206,0.0236071765816808,1
"62","2670940","St. Johns city, Michigan",7898,125,1,969,5631,424,63,28,313,"2670940",1,NA,NA,NA,NA,NA,NA,NA,1,1484,0.263541111703072,0.0158267915928083,0.008
"63","2600860","Alanson village, Michigan",909,3,3,52,586,11,2,2,25,"2600860",NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0.114334470989761,0.0033003300330033,1
"64","2663820","Petoskey city, Michigan",5724,48,28,892,4142,539,149,34,224,"2663820",5,7,NA,NA,NA,NA,NA,NA,5,1614,0.389666827619507,0.00838574423480084,0.583333333333333
"65","2607520","Benton Harbor city, Michigan",9843,8339,8294,329,6077,137,10,18,338,"2607520",3,3,2,1,NA,NA,NA,NA,NA,494,0.081290110251769,0.847201056588438,0.994603669504737
"66","2669080","Rockford city, Michigan",6254,109,109,1145,4128,541,63,6,205,"2669080",1,2,1,NA,1,NA,NA,1,1,1755,0.425145348837209,0.0174288455388551,1
"67","2613140","Capac village, Michigan",1821,9,9,63,1263,19,5,3,57,"2613140",NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0.0712589073634204,0.00494233937397035,1
"68","2630420","Fraser city, Michigan",14580,726,716,1737,10456,609,99,73,607,"2630420",3,NA,NA,NA,NA,NA,NA,NA,3,2518,0.240818668706963,0.0497942386831276,0.986225895316804
"69","2612320","Cadillac city, Michigan",10419,187,179,866,7362,278,69,37,357,"2612320",5,4,1,NA,NA,NA,NA,NA,2,1250,0.169790817712578,0.0179479796525578,0.957219251336898
"70","2613760","Caseville city, Michigan",591,10,10,45,524,18,4,3,15,"2613760",NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0.133587786259542,0.0169204737732657,1
"71","2641220","Ishpeming city, Michigan",6464,84,84,825,4568,234,52,11,298,"2641220",2,NA,NA,NA,NA,NA,NA,NA,2,1122,0.245621716287215,0.0129950495049505,1
"72","2700172","Ada city, Minnesota",1763,7,7,165,1135,61,5,16,40,"2700172",NA,NA,NA,NA,NA,NA,NA,NA,NA,247,0.217621145374449,0.00397050482132728,1
"73","2738060","Long Prairie city, Minnesota",3311,67,66,297,2199,37,16,19,12,"2738060",1,NA,NA,NA,NA,NA,NA,NA,1,369,0.167803547066849,0.0202355783751133,0.985074626865672
"74","2700622","Albany city, Minnesota",2729,92,91,295,1801,46,27,15,79,"2700622",NA,NA,NA,NA,NA,NA,NA,NA,NA,383,0.212659633536924,0.0337119824111396,0.989130434782609
"75","2718134","Eden Valley city, Minnesota",1019,17,17,43,650,18,0,4,18,"2718134",NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.1,0.0166830225711482,1
"76","2767612","Waite Park city, Minnesota",7692,1557,1557,580,4669,104,34,58,503,"2767612",NA,NA,NA,NA,NA,NA,NA,NA,NA,776,0.166202612979225,0.202418096723869,1
"77","2744980","Nashwauk city, Minnesota",1151,20,19,75,769,30,0,0,82,"2744980",NA,NA,NA,NA,NA,NA,NA,NA,NA,105,0.136540962288687,0.0173761946133797,0.95
"78","2706616","Bloomington city, Minnesota",85332,8188,8091,17766,62175,6411,1155,747,3665,"2706616",2,3,1,NA,NA,NA,NA,NA,1,26079,0.419445114595899,0.0959546242910045,0.988153395212506
"79","2740688","Marshall city, Minnesota",13651,844,778,1636,8120,378,129,229,1555,"2740688",3,2,1,1,NA,NA,NA,NA,3,2372,0.292118226600985,0.0618269723829756,0.921800947867299
"80","2764570","Thief River Falls city, Minnesota",8790,143,130,945,6154,166,68,33,351,"2764570",3,NA,NA,NA,NA,NA,NA,NA,3,1212,0.196945076373091,0.0162684869169511,0.909090909090909
"81","2710972","Chaska city, Minnesota",26371,895,871,5343,16882,1887,277,279,1036,"2710972",2,1,NA,NA,NA,NA,NA,NA,2,7786,0.461201279469257,0.033938796405142,0.9731843575419
"82","2708218","Brownsville city, Minnesota",568,0,0,59,434,20,0,0,11,"2708218",NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0.182027649769585,0,NA
"83","2761690","Spicer city, Minnesota",1188,0,0,190,901,45,27,7,51,"2761690",NA,NA,NA,NA,NA,NA,NA,NA,NA,269,0.298557158712542,0,NA
"84","2768584","Waterville city, Minnesota",1872,15,15,172,1331,66,28,7,32,"2768584",NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0.205108940646131,0.00801282051282051,1
"85","2713978","Crosslake city, Minnesota",2204,0,0,430,1903,141,35,15,49,"2713978",NA,NA,NA,NA,NA,NA,NA,NA,NA,621,0.326326852338413,0,NA
"86","2723678","Gibbon city, Minnesota",749,23,23,42,512,10,0,0,31,"2723678",NA,NA,NA,NA,NA,NA,NA,NA,NA,52,0.1015625,0.0307076101468625,1
"87","2725658","Green Isle city, Minnesota",617,2,2,50,378,8,0,3,6,"2725658",NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0.161375661375661,0.00324149108589951,1
"88","2771122","Winthrop city, Minnesota",1381,29,24,127,983,57,0,4,25,"2771122",NA,NA,NA,NA,NA,NA,NA,NA,NA,188,0.191251271617497,0.0209992758870384,0.827586206896552
"89","2737448","Litchfield city, Minnesota",6631,75,66,628,4626,222,53,7,210,"2737448",1,NA,NA,NA,NA,NA,NA,NA,1,910,0.196714223951578,0.0113105112351078,0.88
"90","2757346","St. Michael city, Minnesota",17586,699,699,3159,10432,1061,167,17,695,"2757346",1,NA,1,NA,NA,NA,NA,NA,1,4404,0.422162576687117,0.0397475264414875,1
"91","2729096","Hill City city, Minnesota",654,7,0,15,410,0,10,0,28,"2729096",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0.0609756097560976,0.0107033639143731,0
"92","2701324","Amboy city, Minnesota",651,0,0,65,457,5,0,0,8,"2701324",1,NA,NA,NA,NA,NA,NA,NA,1,70,0.153172866520788,0,NA
"93","2717378","Eagle Lake city, Minnesota",3007,78,69,466,1761,74,35,7,160,"2717378",NA,NA,NA,NA,NA,NA,NA,NA,NA,582,0.330494037478705,0.0259394745593615,0.884615384615385
"94","2732876","Kerkhoven city, Minnesota",691,0,0,72,421,7,0,0,5,"2732876",NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0.187648456057007,0,NA
"95","2724182","Glyndon city, Minnesota",1299,11,11,158,795,58,3,6,19,"2724182",NA,NA,NA,NA,NA,NA,NA,NA,NA,225,0.283018867924528,0.00846805234795997,1
"96","2726666","Hamburg city, Minnesota",571,0,0,62,407,2,0,0,7,"2726666",NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.157248157248157,0,NA
"97","2741138","Mayer city, Minnesota",1955,9,9,358,1232,87,3,8,45,"2741138",NA,NA,NA,NA,NA,NA,NA,NA,NA,456,0.37012987012987,0.00460358056265985,1
"98","2768548","Watertown city, Minnesota",4408,0,0,422,2836,191,41,0,178,"2768548",NA,NA,NA,NA,NA,NA,NA,NA,NA,654,0.230606488011284,0,NA
"99","2743864","Moorhead city, Minnesota",42939,2218,1893,6714,24922,2082,268,344,6721,"2743864",6,3,NA,NA,NA,NA,NA,NA,4,9408,0.377497793114517,0.0516546729080789,0.853471596032462
"100","2721536","Foley city, Minnesota",2647,29,0,258,1659,44,11,19,44,"2721536",NA,NA,NA,NA,NA,NA,NA,NA,NA,332,0.200120554550934,0.010955799017756,0
"101","2717288","Eagan city, Minnesota",66379,6625,6608,15423,45645,5743,1727,746,3322,"2717288",1,1,2,1,1,1,NA,NA,NA,23639,0.517888049074378,0.0998056614290664,0.997433962264151
